zip_code_tabulation_area	B24091_001E
08016	53879
08019	57670
08020	67188
08021	41424
08022	68144
08023	36875
08026	56591
08027	52325
08028	57734
08029	50818
08030	42126
08031	42137
08033	84509
08034	62855
08035	77543
08036	74239
08037	50684
08038	52083
08039	62632
08041	69167
08042	53125
08043	70775
08045	52000
08046	46932
08048	66740
08049	46964
08050	57120
08051	62314
08052	50496
08053	67082
08054	72850
08055	78200
08056	88333
08057	94882
08059	47938
08060	60030
08061	71192
08062	87263
08063	47471
08064	-666666666
08065	53603
08066	45160
08067	74091
08068	45824
08069	45486
08070	53346
08071	55826
08072	50417
08073	104821
08074	-666666666
08075	51692
08077	64639
08078	49104
08079	48260
08080	67138
08081	56071
08083	47031
08084	52119
08085	72971
08086	59474
08087	50389
08088	60496
08089	53242
08090	53157
08091	42378
08092	64637
08093	52292
08094	56314
08095	-666666666
08096	53337
08097	61750
08098	57137
08102	26218
08103	37028
08104	31967
08105	28928
08106	56163
08107	49087
08108	62034
08109	51851
08110	39726
08201	44362
08202	78750
08203	51975
08204	44141
08205	46997
08210	52846
08212	38750
08215	43045
08217	-666666666
08221	70772
08223	63958
08224	50882
08225	57627
08226	62220
08230	61910
08232	31856
08234	54221
08240	19063
08241	66719
08242	44702
08243	83889
08244	42101
08246	-666666666
08247	78125
08248	85880
08251	44677
08260	45687
08270	47480
08302	37235
08310	42000
08311	40625
08312	62301
08314	32981
08316	74107
08317	54850
08318	53771
08319	59028
08320	-666666666
08321	45833
08322	53967
08323	52083
08324	61827
08326	47125
08327	49750
08328	60804
08329	57434
08330	50782
08332	41710
08340	80612
08341	41167
08343	65657
08344	43611
08345	49286
08346	34773
08348	44063
08349	46581
08350	49250
08352	43346
08353	43000
08360	40793
08361	52092
08401	31391
08402	63607
08403	91500
08406	37339
08501	81612
08502	110275
08505	65799
08510	79915
08511	55750
08512	69009
08514	68460
08515	94328
08518	57429
08520	58754
08525	78493
08527	55785
08528	34125
08530	66962
08533	54112
08534	103446
08535	100707
08536	81406
08540	104525
08542	55903
08550	124091
08551	77560
08553	82813
08554	51946
08555	66500
08558	126250
08559	70635
08560	66023
08561	65227
08562	47463
08608	25991
08609	27714
08610	43322
08611	30717
08618	48171
08619	57157
08620	65745
08628	68783
08629	32995
08638	45269
08640	39861
08641	42022
08648	68439
08690	64452
08691	83686
08701	37256
08720	57356
08721	54909
08722	48640
08723	58589
08724	61545
08730	98295
08731	56357
08732	71250
08733	53530
08734	60771
08735	64706
08736	75719
08738	73750
08740	47266
08741	60525
08742	67631
08750	103047
08751	47267
08752	61103
08753	56280
08755	56488
08757	45510
08758	55031
08759	54256
08801	83260
08802	87137
08804	66744
08805	42819
08807	85442
08808	-666666666
08809	79621
08810	80987
08812	67782
08816	72965
08817	59894
08820	90773
08821	59479
08822	75484
08823	68022
08824	74301
08825	65673
08826	79375
08827	76964
08828	58750
08829	80338
08830	61823
08831	71112
08832	40678
08833	99500
08835	45828
08836	102500
08837	60840
08840	74430
08844	80847
08846	48318
08848	63979
08850	61673
08852	77563
08853	77662
08854	60064
08857	62429
08858	-666666666
08859	65586
08861	36010
08863	59953
08865	50098
08867	92742
08869	61594
08872	54178
08873	57818
08876	63536
08879	52789
08880	46860
08882	48361
08884	60900
08886	72305
08887	80036
08889	92410
08890	-666666666
08901	31028
08902	61186
08904	62824
10001	92619
10002	51977
10003	102312
10004	111458
10005	102530
10006	104442
10007	190789
10009	69195
10010	104327
10011	106506
10012	95299
10013	94858
10014	121812
10016	99491
10017	103891
10018	97620
10019	99995
10020	-666666666
10021	103097
10022	121922
10023	124390
10024	105515
10025	84783
10026	53007
10027	52172
10028	102276
10029	44751
10030	47658
10031	39233
10032	35785
10033	40675
10034	41800
10035	41798
10036	95120
10037	52401
10038	80719
10039	39879
10040	40814
10044	84643
10065	104631
10069	122939
10075	88834
10103	-666666666
10110	-666666666
10111	-666666666
10112	-666666666
10115	-666666666
10119	-666666666
10128	92138
10152	-666666666
10153	-666666666
10154	-666666666
10162	142837
10165	-666666666
10167	-666666666
10168	-666666666
10169	-666666666
10170	-666666666
10171	-666666666
10172	-666666666
10173	-666666666
10174	-666666666
10177	-666666666
10199	-666666666
10271	-666666666
10278	-666666666
10279	-666666666
10280	118682
10282	192328
10301	55099
10302	47172
10303	50656
10304	50165
10305	55972
10306	59497
10307	64179
10308	64757
10309	69274
10310	58035
10311	-666666666
10312	63050
10314	61569
10451	36963
10452	30217
10453	28678
10454	30129
10455	30248
10456	32340
10457	31176
10458	33229
10459	30211
10460	31066
10461	47095
10462	43222
10463	52053
10464	71607
10465	60505
10466	41909
10467	37105
10468	31903
10469	43218
10470	49691
10471	70895
10472	30150
10473	41293
10474	29870
10475	49132
10501	88250
10502	104076
10503	250001
10504	154583
10505	136607
10506	149271
10507	55781
10509	60248
10510	104817
10511	66215
10512	62363
10514	167279
10516	71607
10517	37284
10518	115764
10519	76625
10520	82886
10522	76679
10523	52238
10524	84250
10526	105455
10527	87708
10528	84162
10530	81193
10532	73688
10533	102083
10535	65956
10536	106466
10537	54034
10538	113233
10541	62676
10543	65889
10545	36638
10546	123421
10547	58136
10548	66416
10549	61277
10550	40040
10552	60374
10553	46684
10560	92909
10562	53061
10566	44549
10567	77824
10570	87311
10573	46791
10576	144250
10577	104427
10578	66500
10579	79252
10580	139193
10583	128925
10588	45156
10589	86726
10590	95185
10591	67371
10594	77152
10595	74858
10596	55625
10597	188214
10598	78414
10601	75579
10603	63970
10604	60804
10605	73640
10606	47922
10607	73349
10701	46517
10703	52962
10704	56182
10705	42388
10706	100147
10707	72031
10708	99160
10709	76014
10710	66402
10801	51860
10803	90491
10804	115781
10805	60389
10901	73861
10910	-666666666
10911	-666666666
10913	94557
10914	62153
10915	32917
10916	71667
10917	72063
10918	67750
10919	60282
10920	71125
10921	63594
10922	60089
10923	48225
10924	61554
10925	63636
10926	51090
10927	35599
10928	51884
10930	81996
10931	50956
10932	-666666666
10933	66417
10940	42407
10941	47216
10950	57699
10952	53092
10953	73438
10954	70947
10956	81723
10958	58317
10960	73032
10962	65743
10963	50878
10964	120375
10965	81212
10968	76976
10969	60000
10970	60557
10973	58625
10974	55450
10975	102585
10976	56646
10977	40182
10979	-666666666
10980	59813
10983	80788
10984	55063
10985	37432
10986	71622
10987	88000
10988	46779
10989	70970
10990	70600
10992	64427
10993	38239
10994	87391
10996	85234
10998	50971
11001	65575
11003	48558
11004	62456
11005	42222
11010	62113
11020	67347
11021	83333
11023	72940
11024	70733
11030	110953
11040	70611
11042	-666666666
11050	83077
11096	42092
11101	60350
11102	52125
11103	52221
11104	50077
11105	55354
11106	53615
11109	105313
11201	101157
11203	42384
11204	41853
11205	51265
11206	42057
11207	38427
11208	36671
11209	63590
11210	45663
11211	62200
11212	36485
11213	41442
11214	42193
11215	81122
11216	50516
11217	80039
11218	51687
11219	34075
11220	30057
11221	40841
11222	62280
11223	44338
11224	42280
11225	44787
11226	40127
11228	54534
11229	51711
11230	46235
11231	87494
11232	40910
11233	40755
11234	54724
11235	51885
11236	45658
11237	37427
11238	62621
11239	41250
11351	-666666666
11354	36797
11355	32770
11356	41437
11357	62360
11358	49548
11359	-666666666
11360	70562
11361	60801
11362	68756
11363	70184
11364	57970
11365	52251
11366	55492
11367	50078
11368	29148
11369	35289
11370	43571
11371	-666666666
11372	39394
11373	35669
11374	56134
11375	72043
11377	37217
11378	50481
11379	57169
11385	42348
11411	51334
11412	46785
11413	50464
11414	57012
11415	59869
11416	39884
11417	49159
11418	43511
11419	38806
11420	41962
11421	40439
11422	50299
11423	43642
11424	-666666666
11425	-666666666
11426	56901
11427	52162
11428	41743
11429	46235
11430	-666666666
11432	40040
11433	37718
11434	43361
11435	42387
11436	41981
11451	-666666666
11501	64054
11507	76250
11509	88627
11510	62995
11514	65061
11516	55602
11518	65362
11520	45186
11530	104042
11542	46441
11545	101313
11547	86696
11548	70417
11549	8516
11550	40332
11552	59604
11553	40800
11554	61990
11556	-666666666
11557	80725
11558	61030
11559	82982
11560	80511
11561	70860
11563	63733
11565	83271
11566	85156
11568	93167
11569	109500
11570	81883
11572	76970
11575	40642
11576	102708
11577	85994
11579	76763
11580	58201
11581	71536
11590	51683
11596	77864
11598	82250
11691	42212
11692	42333
11693	62121
11694	70695
11697	89286
11701	45201
11702	74004
11703	61686
11704	54607
11705	80329
11706	44241
11709	70877
11710	76647
11713	53839
11714	68528
11715	69653
11716	56693
11717	36355
11718	85208
11719	51455
11720	60766
11721	96464
11722	42088
11724	107073
11725	77780
11726	42411
11727	54265
11729	56190
11730	79342
11731	74002
11732	101219
11733	100045
11735	61823
11738	60152
11739	103750
11740	73806
11741	61179
11742	61203
11743	82500
11746	66761
11747	92092
11749	52917
11751	64176
11752	61763
11753	104284
11754	78283
11755	68503
11756	62715
11757	54495
11758	72230
11762	75882
11763	56145
11764	78776
11765	140714
11766	82750
11767	73766
11768	88056
11769	75652
11770	111250
11771	93113
11772	51518
11776	63651
11777	81996
11778	64959
11779	60955
11780	83256
11782	81609
11783	80799
11784	51964
11786	76799
11787	84768
11788	74005
11789	63966
11790	97541
11791	104650
11792	70300
11793	75738
11794	18906
11795	70660
11796	78833
11797	132237
11798	43207
11801	60576
11803	86641
11804	82944
11901	42268
11930	52396
11931	-666666666
11932	45833
11933	50285
11934	62212
11935	76302
11937	57260
11939	65938
11940	68750
11941	63750
11942	62407
11944	44667
11946	51609
11947	56250
11948	81563
11949	75875
11950	44520
11951	52104
11952	49917
11953	57491
11954	53889
11955	44970
11956	81125
11957	60625
11958	42031
11959	82250
11960	72727
11961	60992
11962	103500
11963	65486
11964	72939
11965	74482
11967	46666
11968	61694
11970	-666666666
11971	68106
11972	59048
11973	-666666666
11975	107344
11976	71250
11977	76420
11978	53953
11980	63770
12007	-666666666
12008	80139
12009	60798
12010	44249
12015	44497
12017	50208
12018	51332
12019	72264
12020	55669
12022	59750
12023	47222
12024	-666666666
12025	44597
12027	74107
12028	44722
12029	56042
12031	31250
12032	39773
12033	57785
12035	46167
12036	37981
12037	47685
12040	27500
12041	48491
12042	46625
12043	41461
12045	40101
12046	71078
12047	46421
12051	51337
12052	48542
12053	50446
12054	69346
12056	41799
12057	43567
12058	51133
12059	57500
12060	47813
12061	67137
12062	51128
12063	32270
12064	42446
12065	64523
12066	46000
12067	53438
12068	41288
12069	-666666666
12070	57992
12071	51250
12072	38458
12074	51486
12075	37995
12076	42455
12077	74095
12078	38064
12083	53971
12084	60077
12085	32438
12086	46587
12087	32745
12089	61538
12090	42366
12092	38828
12093	39939
12094	62819
12095	40590
12106	55774
12108	64531
12110	56110
12115	85114
12116	31217
12117	37123
12118	54663
12120	48875
12121	49632
12122	41583
12123	53143
12124	70114
12125	46766
12130	52981
12131	45625
12132	25524
12134	37404
12136	64412
12137	35922
12138	52555
12139	50536
12140	65357
12143	40629
12144	52619
12147	45000
12148	77196
12149	41856
12150	43386
12151	65170
12153	53750
12154	51196
12155	35489
12156	52357
12157	42296
12158	58629
12159	76375
12160	52083
12161	41250
12164	46204
12165	59063
12166	42326
12167	41042
12168	45478
12169	62500
12170	46250
12172	30781
12173	49729
12174	65469
12175	52000
12176	36627
12177	72625
12180	48020
12182	44042
12183	41035
12184	50519
12185	51167
12186	61918
12187	31042
12188	51288
12189	43487
12190	34660
12192	46447
12193	61902
12194	60625
12195	12059
12196	56012
12197	37665
12198	56646
12202	35504
12203	49366
12204	45391
12205	46321
12206	33779
12207	42898
12208	49523
12209	42090
12210	45816
12211	67601
12222	7218
12302	52912
12303	50421
12304	40479
12305	35820
12306	44183
12307	31194
12308	45080
12309	68769
12401	41784
12404	57462
12405	47679
12406	42102
12407	40156
12409	52353
12410	61000
12411	56111
12412	47250
12413	42283
12414	41426
12416	-666666666
12417	36333
12418	37450
12419	65417
12420	62143
12421	33250
12422	56458
12423	48056
12424	47083
12427	35000
12428	42114
12429	61544
12430	37071
12431	31932
12432	50807
12433	40417
12434	47250
12435	22096
12436	-666666666
12438	-666666666
12439	21844
12440	45087
12441	-666666666
12442	52222
12443	57281
12444	42083
12446	39107
12448	112500
12449	41400
12450	-666666666
12451	39236
12452	24063
12453	-666666666
12454	34519
12455	45060
12456	37188
12457	45694
12458	41250
12459	95875
12460	26908
12461	41542
12463	42317
12464	53722
12465	49167
12466	47969
12468	37788
12469	36458
12470	62935
12471	40417
12472	37353
12473	40321
12474	40521
12475	71154
12477	42631
12480	46167
12481	38144
12482	50074
12483	41136
12484	44949
12485	40556
12486	50804
12487	46555
12489	41635
12490	-666666666
12491	54531
12492	42639
12493	58491
12494	59706
12495	66103
12496	36809
12498	59016
12501	50389
12502	49333
12503	44063
12504	32188
12507	52750
12508	55368
12512	-666666666
12513	50321
12514	80278
12515	53750
12516	46042
12517	82634
12518	61029
12520	66875
12521	54063
12522	45329
12523	52284
12524	64133
12525	58346
12526	53257
12527	-666666666
12528	54005
12529	46486
12530	-666666666
12531	64161
12533	66469
12534	44352
12538	50693
12540	73333
12542	60094
12543	46366
12545	54152
12546	31711
12547	54677
12548	44821
12549	60684
12550	44449
12553	55009
12561	52225
12563	52297
12564	61368
12565	31979
12566	53615
12567	49688
12569	59097
12570	73578
12571	57338
12572	62500
12574	148828
12575	75268
12577	75741
12578	55391
12580	52266
12581	59653
12582	66450
12583	50192
12585	61831
12586	48590
12589	57194
12590	61076
12592	31023
12594	53874
12601	43365
12603	57818
12604	-666666666
12701	35927
12719	50795
12720	62768
12721	43768
12722	-666666666
12723	43404
12724	66111
12725	47917
12726	46491
12729	47397
12732	32308
12733	22064
12734	40536
12736	-666666666
12737	49018
12738	61602
12740	46822
12741	61607
12742	28750
12743	58125
12745	73092
12746	52759
12747	38895
12748	51038
12749	41063
12750	41250
12751	37383
12752	46500
12754	40277
12758	42917
12759	45904
12760	44402
12762	37500
12763	31285
12764	45417
12765	62171
12766	50500
12767	59167
12768	43021
12769	54444
12770	41146
12771	45248
12775	60615
12776	51446
12777	55139
12778	130816
12779	29132
12780	42609
12781	25667
12783	43787
12784	-666666666
12785	50556
12786	62148
12787	41250
12788	43125
12789	44435
12790	45474
12791	50769
12792	36146
12801	42179
12803	45994
12804	50236
12808	38333
12809	42426
12810	34107
12811	-666666666
12812	36042
12814	35759
12815	52500
12816	41802
12817	40893
12819	43750
12821	36250
12822	46056
12823	55536
12824	49038
12827	42202
12828	39716
12831	55381
12832	37372
12833	52250
12834	49583
12835	45221
12836	40625
12837	44375
12838	49306
12839	39469
12841	31964
12842	31625
12843	31875
12844	31731
12845	45341
12846	41334
12847	45000
12849	33750
12850	58892
12851	31875
12852	42375
12853	32083
12855	40833
12856	-666666666
12857	40000
12858	-666666666
12859	46769
12860	65281
12861	46250
12862	-666666666
12863	58023
12864	-666666666
12865	42303
12866	62907
12870	60781
12871	49511
12872	-666666666
12873	36595
12874	69167
12878	39125
12883	36206
12884	34583
12885	42778
12886	52031
12887	40580
12901	40109
12903	46136
12910	41809
12911	-666666666
12912	42733
12913	44565
12914	41750
12916	38879
12917	41142
12918	43320
12919	38413
12920	43405
12921	48396
12922	55625
12923	42404
12924	36346
12926	35862
12927	62000
12928	48750
12929	43409
12930	38750
12932	36923
12933	17396
12934	43393
12935	42297
12936	53542
12937	38450
12939	39938
12941	37784
12942	36833
12943	29107
12944	37067
12945	47097
12946	39799
12950	36941
12952	41250
12953	43519
12955	50938
12956	38140
12957	36662
12958	51360
12959	32794
12960	41847
12961	36250
12962	51064
12964	67250
12965	41078
12966	35789
12967	42132
12969	43194
12970	28194
12972	44848
12973	50625
12974	46875
12975	39688
12976	56875
12977	-666666666
12978	58125
12979	49180
12980	44028
12981	52917
12983	45301
12985	41563
12986	44308
12987	33672
12989	47500
12992	43554
12993	34313
12996	38727
12997	41192
12998	31434
13020	55656
13021	46340
13024	-666666666
13026	45588
13027	53341
13028	40913
13029	49535
13030	47036
13031	56523
13032	44221
13033	46629
13034	53971
13035	51430
13036	46212
13037	51075
13039	57239
13040	35455
13041	55550
13042	38011
13044	45849
13045	41349
13051	-666666666
13052	46071
13053	52261
13054	49076
13057	42367
13060	46004
13061	47917
13062	-666666666
13063	47303
13064	203250
13066	73121
13068	42923
13069	40794
13071	41375
13072	31750
13073	47075
13074	41467
13076	52568
13077	41325
13078	65978
13080	41597
13081	51991
13082	41691
13083	47708
13084	47981
13087	96076
13088	46524
13090	53018
13092	45274
13101	42232
13102	-666666666
13103	43281
13104	75938
13108	52625
13110	54344
13111	50048
13112	45833
13113	53000
13114	43400
13115	65208
13116	46065
13117	37031
13118	44276
13120	39261
13122	42778
13123	36462
13124	27321
13126	47014
13131	41789
13132	44007
13134	40417
13135	39542
13136	35179
13138	-666666666
13140	39545
13141	44583
13142	41797
13143	36730
13144	46719
13145	41378
13146	38859
13147	45000
13148	46103
13152	67448
13153	27165
13155	35750
13156	50945
13157	35341
13158	38371
13159	55532
